,geo,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,date,image_id,point_id,timestamp
390,,66,9269,7432,6842,9168,8768,8728,8895,8857,8743,9064,8705,9414,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,567,2025-03-16,20250316T101821_20250316T102430_T32UPE,3,1742120783838
391,,60,427,2458,2136,799,911,1172,1301,1749,1861,1820,2264,1732,0,0,0,0,0,-9999,-9999,0,5,82,93,120,252,2025-03-17,20250317T103659_20250317T103859_T32UNE,2,1742208360233
392,,60,19,821,425,114,243,149,459,1400,1522,1838,1745,1842,0,0,0,0,0,-9999,-9999,0,4,12,25,16,226,2025-03-17,20250317T103659_20250317T103859_T32UNE,9,1742208360233
393,,60,500,2360,1570,433,733,600,1332,2875,3335,3628,3462,2891,0,0,0,0,0,-9999,-9999,0,4,44,75,61,342,2025-03-18,20250318T101751_20250318T102324_T32UND,8,1742293590617
394,,60,472,2345,1561,416,725,596,1319,2853,3310,3632,3437,2883,0,0,0,0,0,-9999,-9999,0,4,43,74,61,340,2025-03-18,20250318T101751_20250318T102324_T32UNE,8,1742293577903
395,,60,388,2543,1720,480,758,920,1382,1889,2076,2382,2422,2329,0,0,0,0,0,-9999,-9999,0,5,48,78,94,202,2025-03-18,20250318T101751_20250318T102324_T32UPD,6,1742293587199
396,,60,343,2784,1837,426,751,860,1438,2263,2515,2906,2801,2754,0,0,0,0,0,-9999,-9999,0,4,44,76,86,241,2025-03-18,20250318T101751_20250318T102324_T32UPE,1,1742293572795
397,,60,530,2556,1780,576,864,968,1539,2337,2599,2854,2760,2669,0,0,0,0,0,-9999,-9999,0,4,59,88,99,336,2025-03-18,20250318T101751_20250318T102324_T32UPE,3,1742293572795
398,,60,394,2292,1499,374,680,546,1323,2797,3127,3492,3404,2797,0,0,0,0,0,-9999,-9999,0,4,36,71,56,346,2025-03-19,20250319T102801_20250319T102759_T32UND,8,1742380599461
399,,60,259,2102,1100,348,744,507,1224,2958,3388,3707,3623,3484,0,0,0,0,0,-9999,-9999,0,4,37,77,52,335,2025-03-19,20250319T102801_20250319T102759_T32UNE,0,1742380585104
400,,60,531,2678,2133,796,980,1218,1438,1868,2326,1980,2381,1886,0,0,0,0,0,-9999,-9999,0,5,83,100,124,252,2025-03-19,20250319T102801_20250319T102759_T32UNE,2,1742380585104
401,,60,373,2777,2132,514,713,884,1296,1538,1750,1920,2027,2059,0,0,0,0,0,-9999,-9999,0,5,52,74,91,210,2025-03-19,20250319T102801_20250319T102759_T32UNE,4,1742380585104
402,,60,277,1964,1569,427,632,853,946,1088,1197,1436,1416,1352,0,0,0,0,0,-9999,-9999,0,5,43,64,86,154,2025-03-19,20250319T102801_20250319T102759_T32UNE,5,1742380585104
403,,60,283,2956,1760,418,732,882,1481,2391,2667,3413,3174,3320,0,0,0,0,0,-9999,-9999,0,4,42,75,90,240,2025-03-19,20250319T102801_20250319T102759_T32UNE,7,1742380585104
404,,60,371,2297,1501,360,675,542,1321,2798,3128,3500,3406,2784,0,0,0,0,0,-9999,-9999,0,4,34,70,59,344,2025-03-19,20250319T102801_20250319T102759_T32UNE,8,1742380585104
405,,60,153,967,483,154,318,211,544,1509,1711,2043,1843,1937,0,0,0,0,0,-9999,-9999,0,4,15,34,23,239,2025-03-19,20250319T102801_20250319T102759_T32UNE,9,1742380585104
406,,60,346,2527,1635,457,704,891,1350,1825,1998,2290,2294,2253,0,0,0,0,0,-9999,-9999,0,5,46,72,91,217,2025-03-19,20250319T102801_20250319T102759_T32UPD,6,1742380594936
407,,60,311,2687,1738,424,736,796,1436,2215,2457,2858,2749,2678,0,0,0,0,0,-9999,-9999,0,4,43,74,81,232,2025-03-19,20250319T102801_20250319T102759_T32UPE,1,1742380580946
408,,60,414,2480,1649,504,824,915,1566,2237,2438,2764,2628,2521,0,0,0,0,0,-9999,-9999,0,4,53,84,93,271,2025-03-19,20250319T102801_20250319T102759_T32UPE,3,1742380580946
409,,90,593,2549,1764,554,804,670,1343,2925,3358,3660,3572,3075,0,0,0,0,0,-9999,-9999,0,4,57,82,69,974,2025-03-21,20250321T101629_20250321T102332_T32UND,8,1742552781154
410,,78,583,2546,1766,552,806,674,1343,2912,3343,3652,3560,3057,0,0,0,0,0,-9999,-9999,0,4,57,82,69,963,2025-03-21,20250321T101629_20250321T102332_T32UNE,8,1742552768412
411,,90,466,2679,1929,652,821,986,1444,1950,2133,2358,2463,2507,0,0,0,0,0,-9999,-9999,0,5,68,84,101,773,2025-03-21,20250321T101629_20250321T102332_T32UPD,6,1742552777754
412,,102,455,2807,1902,634,836,892,1483,2404,2685,2958,2974,3032,0,0,0,0,0,-9999,-9999,0,4,64,86,90,873,2025-03-21,20250321T101629_20250321T102332_T32UPE,1,1742552763352
413,,102,723,2843,2083,800,1050,1110,1729,2547,2793,2996,2996,2994,0,0,0,0,0,-9999,-9999,0,4,82,107,113,950,2025-03-21,20250321T101629_20250321T102332_T32UPE,3,1742552763352
414,,84,513,2404,1582,442,735,584,1310,2855,3256,3484,3467,2986,0,0,0,0,0,-9999,-9999,0,4,43,74,63,903,2025-03-21,20250321T102731_20250321T102732_T32UND,8,1742553387510
415,,78,446,2175,1170,516,838,639,1191,2941,3466,3716,3746,3699,0,0,0,0,0,-9999,-9999,0,4,54,86,65,927,2025-03-21,20250321T102731_20250321T102732_T32UNE,0,1742553373169
416,,72,528,2580,2089,544,687,844,1229,1720,1973,1697,2274,1695,0,0,0,0,0,-9999,-9999,0,5,58,71,87,726,2025-03-21,20250321T102731_20250321T102732_T32UNE,2,1742553373169
417,,78,499,2862,2229,570,784,902,1419,1612,1840,1900,2107,2179,0,0,0,0,0,-9999,-9999,0,5,58,80,92,720,2025-03-21,20250321T102731_20250321T102732_T32UNE,4,1742553373169
418,,78,426,2002,1652,596,694,924,1018,1189,1331,1458,1434,1492,0,0,0,0,0,-9999,-9999,0,5,62,71,94,648,2025-03-21,20250321T102731_20250321T102732_T32UNE,5,1742553373169
419,,78,394,3031,1792,510,787,890,1448,2338,2761,3228,3304,3464,0,0,0,0,0,-9999,-9999,0,4,53,79,90,690,2025-03-21,20250321T102731_20250321T102732_T32UNE,7,1742553373169
420,,78,498,2387,1572,440,740,588,1300,2830,3231,3504,3438,2970,0,0,0,0,0,-9999,-9999,0,4,42,75,63,895,2025-03-21,20250321T102731_20250321T102732_T32UNE,8,1742553373169
421,,78,316,1012,536,286,376,262,613,1447,1722,1999,1973,2107,0,0,0,0,0,-9999,-9999,0,4,29,37,26,772,2025-03-21,20250321T102731_20250321T102732_T32UNE,9,1742553373169
422,,113,411,2587,1782,510,744,915,1329,1915,2050,2296,2371,2422,0,0,0,0,0,-9999,-9999,0,5,52,76,93,736,2025-03-21,20250321T102731_20250321T102732_T32UPD,6,1742553383016
423,,102,444,2676,1745,516,788,836,1394,2306,2536,2824,2868,2905,0,0,0,0,0,-9999,-9999,0,4,52,82,86,814,2025-03-21,20250321T102731_20250321T102732_T32UPE,1,1742553369023
424,,102,627,2645,1874,718,980,1070,1650,2445,2619,2800,2878,2808,0,0,0,0,0,-9999,-9999,0,4,72,100,109,926,2025-03-21,20250321T102731_20250321T102732_T32UPE,3,1742553369023
425,,84,514,2449,2009,568,708,886,1200,1620,1945,1644,2088,1619,0,0,0,0,0,-9999,-9999,0,5,58,72,91,517,2025-03-22,20250322T103741_20250322T103740_T32UNE,2,1742640380935
426,,78,238,966,487,253,392,288,613,1498,1709,1898,1822,1955,0,0,0,0,0,-9999,-9999,0,4,26,40,30,517,2025-03-22,20250322T103741_20250322T103740_T32UNE,9,1742640380935
427,,246,745,1511,1250,1040,966,772,982,1494,1690,2146,1838,3248,1,0,0,4,0,-9999,-9999,2048,10,106,99,79,1392,2025-03-24,20250324T102609_20250324T102604_T32UND,8,1742812578809
428,,276,9015,6266,6220,7992,7368,6904,7464,7456,7538,7208,7498,12587,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1240,2025-03-24,20250324T102609_20250324T102604_T32UNE,0,1742812564454
429,,264,6395,4176,3847,5812,5448,5180,5375,5166,5067,5140,4974,9941,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1240,2025-03-24,20250324T102609_20250324T102604_T32UNE,2,1742812564454
430,,258,524,3620,2856,622,789,1044,1668,1971,2177,2246,2596,2698,0,0,0,0,0,-9999,-9999,0,5,64,81,107,1146,2025-03-24,20250324T102609_20250324T102604_T32UNE,4,1742812564454
431,,270,1700,3847,2965,1922,2082,2228,2526,2940,3119,3420,3399,3324,0,0,0,0,0,-9999,-9999,0,5,196,212,227,975,2025-03-24,20250324T102609_20250324T102604_T32UNE,5,1742812564454
432,,264,1357,2893,2026,1648,1690,1638,2108,2772,3009,3280,3253,3609,0,0,0,10,0,-9999,-9999,0,7,168,172,167,1240,2025-03-24,20250324T102609_20250324T102604_T32UNE,7,1742812564454
433,,252,656,1439,1203,1060,914,680,839,1314,1511,2026,1667,2953,1,0,0,4,0,-9999,-9999,2048,10,108,93,70,1240,2025-03-24,20250324T102609_20250324T102604_T32UNE,8,1742812564454
434,,258,4716,3779,3445,4472,3952,3644,4024,4206,4267,4664,4235,6785,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1240,2025-03-24,20250324T102609_20250324T102604_T32UNE,9,1742812564454
435,,264,12433,5457,4140,12992,11144,10000,10010,9158,8633,9664,8068,16669,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1421,2025-03-24,20250324T102609_20250324T102604_T32UPD,6,1742812574306
436,,312,11164,6689,5506,11008,10400,10136,10932,10454,10152,10624,9769,14944,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1204,2025-03-24,20250324T102609_20250324T102604_T32UPE,1,1742812560307
437,,324,9916,6722,5730,9792,9336,9168,10182,9722,9452,9400,9139,14945,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1204,2025-03-24,20250324T102609_20250324T102604_T32UPE,3,1742812560307
438,,264,2047,2285,1854,1152,1134,1402,1653,2109,2259,1866,2411,3463,0,0,0,7,0,-9999,-9999,0,8,118,116,143,1158,2025-03-24,20250324T103711_20250324T104353_T32UNE,2,1742813167994
439,,264,4715,3504,2897,5180,4524,4076,3812,3797,3711,4800,3681,5818,0,0,0,100,0,-9999,-9999,0,9,255,255,255,1158,2025-03-24,20250324T103711_20250324T104353_T32UNE,9,1742813167994
440,,102,1311,1174,738,968,902,684,1006,1773,1934,2032,2053,1539,0,0,0,0,0,-9999,-9999,0,3,99,92,70,558,2025-03-26,20250326T102041_20250326T102440_T32UND,8,1742984799152
441,,102,1290,1180,750,959,896,684,1009,1773,1928,2020,2042,1801,0,0,0,0,0,-9999,-9999,0,3,98,92,70,754,2025-03-26,20250326T102041_20250326T102440_T32UNE,8,1742984786398
442,,96,6534,4903,3730,6496,6196,6060,6254,6260,6096,6664,6113,7911,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,813,2025-03-26,20250326T102041_20250326T102440_T32UPD,6,1742984795754
443,,90,4135,5897,5497,4652,4768,4840,5494,5912,5947,6320,6121,6520,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,781,2025-03-26,20250326T102041_20250326T102440_T32UPE,1,1742984781356
444,,84,1327,3261,2303,1270,1506,1552,2315,3312,3545,3764,3870,3939,1,0,0,0,0,-9999,-9999,2048,10,130,154,158,781,2025-03-26,20250326T102041_20250326T102440_T32UPE,3,1742984781356
445,,78,505,2527,2173,560,613,769,1079,1628,1681,1502,2039,1752,0,0,0,0,0,-9999,-9999,0,5,57,63,79,485,2025-03-27,20250327T103629_20250327T104018_T32UNE,2,1743072360114
446,,78,171,1005,530,273,352,251,570,1558,1763,2032,1968,2096,0,0,0,0,0,-9999,-9999,0,3,28,36,26,670,2025-03-27,20250327T103629_20250327T104018_T32UNE,9,1743072360114
447,,66,559,2411,1617,494,740,651,1278,2845,3362,3648,3591,3014,0,0,0,0,0,-9999,-9999,0,4,51,76,67,684,2025-03-28,20250328T102031_20250328T102033_T32UND,8,1743157586335
448,,66,540,2417,1621,482,736,648,1279,2848,3366,3660,3597,3015,0,0,0,0,0,-9999,-9999,0,4,49,75,66,677,2025-03-28,20250328T102031_20250328T102033_T32UNE,8,1743157573752
449,,66,447,2640,1813,546,791,936,1380,2023,2229,2509,2544,2558,0,0,0,0,0,-9999,-9999,0,4,54,80,95,430,2025-03-28,20250328T102031_20250328T102033_T32UPD,6,1743157582874
450,,66,361,2462,1481,424,746,665,1316,2718,3079,3392,3362,3346,0,0,0,0,0,-9999,-9999,0,4,44,78,67,502,2025-03-28,20250328T102031_20250328T102033_T32UPE,1,1743157568472
451,,66,643,2941,2105,698,1050,1084,1753,2747,2995,3276,3186,3134,0,0,0,0,0,-9999,-9999,0,4,71,107,111,536,2025-03-28,20250328T102031_20250328T102033_T32UPE,3,1743157568472
452,,66,356,1978,1372,335,583,544,1107,2485,2858,3074,3036,2646,0,0,0,0,0,-9999,-9999,0,4,35,58,53,1061,2025-03-29,20250329T103041_20250329T103134_T32UND,8,1743244597862
453,,60,213,1703,902,278,603,419,963,2900,3554,3820,3707,3814,0,0,0,0,0,-9999,-9999,0,4,32,62,43,712,2025-03-29,20250329T103041_20250329T103134_T32UNE,0,1743244583506
454,,60,407,2501,2091,444,597,804,1154,1667,1871,1499,2194,1773,0,0,0,0,0,-9999,-9999,0,5,46,60,82,547,2025-03-29,20250329T103041_20250329T103134_T32UNE,2,1743244583506
455,,60,422,2675,2126,457,704,836,1368,1654,1792,1882,2187,2139,0,0,0,0,0,-9999,-9999,0,5,47,73,86,492,2025-03-29,20250329T103041_20250329T103134_T32UNE,4,1743244583506
456,,60,287,1988,1542,482,709,938,999,1201,1286,1503,1516,1486,0,0,0,0,0,-9999,-9999,0,5,52,72,95,390,2025-03-29,20250329T103041_20250329T103134_T32UNE,5,1743244583506
457,,60,234,2763,1528,328,658,696,1392,2444,2870,3341,3379,3572,0,0,0,0,0,-9999,-9999,0,4,33,65,69,569,2025-03-29,20250329T103041_20250329T103134_T32UNE,7,1743244583506
458,,60,347,1982,1374,331,584,546,1107,2490,2865,3076,3039,2653,0,0,0,0,0,-9999,-9999,0,4,35,60,56,1050,2025-03-29,20250329T103041_20250329T103134_T32UNE,8,1743244583506
459,,60,135,1046,535,137,311,224,599,1517,1660,1948,1905,2012,0,0,0,0,0,-9999,-9999,0,4,14,32,22,649,2025-03-29,20250329T103041_20250329T103134_T32UNE,9,1743244583506
460,,174,344,1442,1113,750,788,794,943,1298,1390,1520,1530,1474,1,0,0,4,0,-9999,-9999,2048,7,77,81,81,970,2025-03-29,20250329T103041_20250329T103134_T32UPD,6,1743244593347
461,,84,378,2355,1353,433,744,634,1381,2822,3125,3364,3390,3396,0,0,0,0,0,-9999,-9999,0,4,44,76,65,1040,2025-03-29,20250329T103041_20250329T103134_T32UPE,1,1743244579349
462,,84,502,2731,1896,606,930,1014,1726,2627,2810,3024,3047,3001,0,0,0,0,0,-9999,-9999,0,4,62,95,104,1083,2025-03-29,20250329T103041_20250329T103134_T32UPE,3,1743244579349
463,,84,10405,6911,5730,9760,9224,9144,9571,9298,9246,9528,9213,12149,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,762,2025-03-31,20250331T101559_20250331T101753_T32UND,8,1743416778426
464,,84,8375,6737,5628,8272,8160,8376,8870,8684,8668,8992,8716,11941,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,799,2025-03-31,20250331T101559_20250331T101753_T32UNE,8,1743416765773
465,,78,8789,7218,6047,9392,9064,9048,9560,9231,9072,9736,8968,13447,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1018,2025-03-31,20250331T101559_20250331T101753_T32UPD,6,1743416775001
466,,78,8038,6173,5157,7992,7672,7704,7935,7707,7622,8096,7495,10869,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,900,2025-03-31,20250331T101559_20250331T101753_T32UPE,1,1743416760608
467,,78,5888,4977,4672,5348,5148,5060,5539,5621,5550,5900,5595,8121,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,900,2025-03-31,20250331T101559_20250331T101753_T32UPE,3,1743416760608
468,,84,1200,2425,1576,1156,1228,1014,1606,3522,4127,4240,4363,3919,0,0,0,0,0,-9999,-9999,0,4,118,125,104,948,2025-03-31,20250331T103031_20250331T103445_T32UND,8,1743417385905
469,,96,4665,5334,5126,4332,4320,4428,5048,5509,5526,5604,5765,6641,0,0,0,100,0,-9999,-9999,0,9,255,255,255,734,2025-03-31,20250331T103031_20250331T103445_T32UNE,0,1743417371554
470,,96,995,2794,2021,1156,1246,1378,1900,2647,2852,2732,3372,2488,0,0,0,0,0,-9999,-9999,0,5,118,127,141,758,2025-03-31,20250331T103031_20250331T103445_T32UNE,2,1743417371554
471,,96,518,2336,1669,578,648,778,1294,1496,1748,1882,2070,2118,0,0,0,0,0,-9999,-9999,0,5,59,66,80,639,2025-03-31,20250331T103031_20250331T103445_T32UNE,4,1743417371554
472,,96,502,1951,1479,552,678,852,945,1174,1296,1388,1497,1460,0,0,0,0,0,-9999,-9999,0,5,57,69,86,489,2025-03-31,20250331T103031_20250331T103445_T32UNE,5,1743417371554
473,,96,4959,5041,4311,5368,5068,4936,5299,5634,5704,5925,5674,6467,0,0,0,100,0,-9999,-9999,0,9,255,255,255,734,2025-03-31,20250331T103031_20250331T103445_T32UNE,7,1743417371554
474,,96,1191,2429,1579,1146,1220,1009,1604,3536,4147,4268,4381,3921,0,0,0,0,0,-9999,-9999,0,4,117,124,103,934,2025-03-31,20250331T103031_20250331T103445_T32UNE,8,1743417371554
475,,96,9042,9019,8229,10392,10096,10232,10644,10411,10276,11008,10331,12789,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,734,2025-03-31,20250331T103031_20250331T103445_T32UNE,9,1743417371554
476,,78,6679,3119,2186,5876,5404,5172,5422,5290,5129,5356,5076,6864,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,738,2025-03-31,20250331T103031_20250331T103445_T32UPD,6,1743417381413
477,,78,8383,6544,5475,8616,8288,8280,8500,8310,8132,8680,8023,9836,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,757,2025-03-31,20250331T103031_20250331T103445_T32UPE,1,1743417367410
478,,78,7387,6138,5275,7132,6904,6924,7375,7323,7305,7448,7306,9040,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,757,2025-03-31,20250331T103031_20250331T103445_T32UPE,3,1743417367410
479,,66,501,2480,1965,600,728,942,1212,1574,1868,1570,2170,1750,0,0,0,0,0,-9999,-9999,0,5,61,74,96,728,2025-04-01,20250401T104041_20250401T104123_T32UNE,2,1743504380709
480,,66,181,927,461,209,334,234,588,1463,1670,1816,1818,1970,0,0,0,0,0,-9999,-9999,0,4,22,34,24,768,2025-04-01,20250401T104041_20250401T104123_T32UNE,9,1743504380709
481,,60,396,2173,1493,371,595,524,1101,2730,3331,3540,3459,3031,0,0,0,0,0,-9999,-9999,0,4,36,60,52,1056,2025-04-03,20250403T102559_20250403T103147_T32UND,8,1743676574668
482,,60,220,1583,810,357,579,392,763,2823,3740,3895,3972,3665,0,0,0,0,0,-9999,-9999,0,4,37,59,40,1111,2025-04-03,20250403T102559_20250403T103147_T32UNE,0,1743676560318
483,,60,671,2870,2522,772,919,1142,1404,1858,2216,2008,2447,2208,0,0,0,0,0,-9999,-9999,0,5,77,95,118,777,2025-04-03,20250403T102559_20250403T103147_T32UNE,2,1743676560318
484,,60,388,2770,2172,575,684,835,1341,1555,1833,1950,2137,2221,0,0,0,0,0,-9999,-9999,0,5,61,70,85,789,2025-04-03,20250403T102559_20250403T103147_T32UNE,4,1743676560318
485,,60,329,2070,1712,584,750,984,1028,1242,1365,1530,1607,1548,0,0,0,0,0,-9999,-9999,0,5,61,77,100,729,2025-04-03,20250403T102559_20250403T103147_T32UNE,5,1743676560318
486,,60,240,2741,1524,401,636,631,1196,2551,3041,3484,3515,3815,0,0,0,0,0,-9999,-9999,0,4,41,65,65,892,2025-04-03,20250403T102559_20250403T103147_T32UNE,7,1743676560318
487,,60,379,2174,1493,362,590,521,1099,2732,3336,3544,3462,3033,0,0,0,0,0,-9999,-9999,0,4,36,59,52,1048,2025-04-03,20250403T102559_20250403T103147_T32UNE,8,1743676560318
488,,60,171,1033,537,192,324,214,533,1420,1628,1947,1977,2078,0,0,0,0,0,-9999,-9999,0,4,22,34,23,807,2025-04-03,20250403T102559_20250403T103147_T32UNE,9,1743676560318
489,,60,338,2547,1812,478,700,835,1270,1971,2202,2406,2501,2525,0,0,0,0,0,-9999,-9999,0,4,48,72,86,829,2025-04-03,20250403T102559_20250403T103147_T32UPD,6,1743676570187
490,,60,210,2126,1182,332,614,446,1031,2882,3271,3580,3543,3560,0,0,0,0,0,-9999,-9999,0,4,32,62,45,973,2025-04-03,20250403T102559_20250403T103147_T32UPE,1,1743676556176
491,,60,443,2579,1796,566,822,896,1522,2606,2836,3028,3016,2996,0,0,0,0,0,-9999,-9999,0,4,59,83,91,1079,2025-04-03,20250403T102559_20250403T103147_T32UPE,3,1743676556176
492,,60,573,2681,2250,710,833,1086,1312,1845,2122,1866,2392,2082,0,0,0,0,0,-9999,-9999,0,5,73,85,111,751,2025-04-03,20250403T104041_20250403T104035_T32UNE,2,1743677169493
493,,60,100,961,475,148,277,192,496,1318,1549,1774,1777,1922,0,0,0,0,0,-9999,-9999,0,4,16,29,20,770,2025-04-03,20250403T104041_20250403T104035_T32UNE,9,1743677169493
494,,126,1006,2324,1640,899,1106,975,1597,3195,3695,4016,3936,3597,1,0,0,0,0,-9999,-9999,2048,10,92,113,100,770,2025-04-05,20250405T102041_20250405T102051_T32UND,8,1743848801246
495,,66,1050,2268,1606,940,1112,983,1564,3066,3540,3860,3787,3358,1,0,0,0,0,-9999,-9999,2048,10,96,113,100,717,2025-04-05,20250405T102041_20250405T102051_T32UNE,8,1743848788461
496,,84,377,2396,1650,458,738,830,1351,2061,2261,2430,2564,2573,0,0,0,0,0,-9999,-9999,0,4,46,75,84,720,2025-04-05,20250405T102041_20250405T102051_T32UPD,6,1743848797864
497,,66,254,2096,1083,287,660,415,1285,3452,3850,4168,4118,4125,0,0,0,0,0,-9999,-9999,0,4,30,69,43,869,2025-04-05,20250405T102041_20250405T102051_T32UPE,1,1743848783466
498,,66,507,3171,2181,630,1080,1106,2031,3200,3516,3836,3829,3721,0,0,0,0,0,-9999,-9999,0,4,65,110,113,828,2025-04-05,20250405T102041_20250405T102051_T32UPE,3,1743848783466
499,,108,47,688,592,190,176,253,305,485,534,437,635,584,0,0,0,0,0,-9999,-9999,0,5,20,18,26,676,2025-04-06,20250406T103629_20250406T103623_T32UNE,2,1743936356939
500,,72,300,705,608,367,313,348,398,566,623,514,703,620,0,0,0,0,0,-9999,-9999,0,3,38,32,36,580,2025-04-06,20250406T103629_20250406T104557_T32UNE,2,1743936364176
501,,72,1564,3636,3424,652,874,1236,2208,3233,3610,2652,4017,3778,0,0,0,0,0,-9999,-9999,0,10,67,89,126,580,2025-04-06,20250406T103629_20250406T104557_T32UNE,9,1743936364176
502,,60,550,2148,1499,400,624,519,1095,2897,3587,3736,3735,3249,0,0,0,0,0,-9999,-9999,0,4,41,64,53,972,2025-04-07,20250407T101701_20250407T101810_T32UND,8,1744021590870
503,,60,529,2142,1494,386,616,514,1087,2884,3571,3720,3717,3232,0,0,0,0,0,-9999,-9999,0,4,40,63,53,964,2025-04-07,20250407T101701_20250407T101810_T32UNE,8,1744021578112
504,,66,448,2617,1834,508,792,918,1393,2126,2342,2548,2678,2659,0,0,0,0,0,-9999,-9999,0,4,53,82,94,817,2025-04-07,20250407T101701_20250407T101810_T32UPD,6,1744021587479
505,,72,308,2091,1100,338,668,420,1159,3402,3923,4196,4165,4200,0,0,0,0,0,-9999,-9999,0,4,34,68,43,935,2025-04-07,20250407T101701_20250407T101810_T32UPE,1,1744021573080
506,,72,626,2857,2027,641,1019,1072,1807,2986,3240,3432,3465,3420,0,0,0,0,0,-9999,-9999,0,4,66,104,109,924,2025-04-07,20250407T101701_20250407T101810_T32UPE,3,1744021573080
507,,90,508,1743,1083,365,534,424,948,2532,3058,3269,3293,3004,0,0,0,0,0,-9999,-9999,0,4,36,57,45,1161,2025-04-08,20250408T103051_20250408T103158_T32UND,8,1744108598789
508,,96,387,1571,793,430,667,471,1004,3160,4135,4321,4286,4317,0,0,0,0,0,-9999,-9999,0,4,46,69,48,1254,2025-04-08,20250408T103051_20250408T103158_T32UNE,0,1744108584430
509,,85,873,2966,2563,833,998,1226,1529,2012,2284,1980,2581,2270,0,0,0,0,0,-9999,-9999,0,5,85,101,125,1006,2025-04-08,20250408T103051_20250408T103158_T32UNE,2,1744108584430
510,,90,527,2846,2226,585,784,980,1632,1805,2053,1964,2278,2396,0,0,0,0,0,-9999,-9999,0,5,60,80,100,896,2025-04-08,20250408T103051_20250408T103158_T32UNE,4,1744108584430
511,,96,471,2127,1666,643,842,1052,1162,1425,1581,1734,1760,1734,0,0,0,0,0,-9999,-9999,0,5,66,86,108,820,2025-04-08,20250408T103051_20250408T103158_T32UNE,5,1744108584430
512,,102,380,2663,1440,493,726,696,1382,2759,3270,3788,3631,3822,0,0,0,0,0,-9999,-9999,0,4,52,74,71,1097,2025-04-08,20250408T103051_20250408T103158_T32UNE,7,1744108584430
513,,96,489,1741,1081,347,526,417,938,2528,3051,3280,3282,2998,0,0,0,0,0,-9999,-9999,0,4,33,53,42,1155,2025-04-08,20250408T103051_20250408T103158_T32UNE,8,1744108584430
514,,84,240,1129,598,222,367,268,650,1587,1847,2024,1966,2144,0,0,0,0,0,-9999,-9999,0,4,25,39,28,902,2025-04-08,20250408T103051_20250408T103158_T32UNE,9,1744108584430
515,,168,3388,5414,4249,4840,4636,4512,4795,5267,5325,6036,5481,5241,0,0,0,74,0,-9999,-9999,0,8,255,255,255,967,2025-04-08,20250408T103051_20250408T103158_T32UPD,6,1744108594266
516,,114,539,1650,804,501,764,511,1202,3022,3388,3516,3553,3549,0,0,0,0,0,-9999,-9999,0,4,51,77,52,1110,2025-04-08,20250408T103051_20250408T103158_T32UPE,1,1744108580270
517,,108,717,2918,1970,768,1074,1088,1953,3139,3376,3576,3634,3568,0,0,0,0,0,-9999,-9999,0,4,79,110,111,1106,2025-04-08,20250408T103051_20250408T103158_T32UPE,3,1744108580270
518,,120,1939,3296,2879,2236,2274,2184,2590,3549,3864,4044,4054,3733,0,0,0,21,0,-9999,-9999,0,8,228,232,222,989,2025-04-10,20250410T101559_20250410T101701_T32UND,8,1744280780441
519,,114,1944,3278,2868,2244,2272,2194,2572,3508,3815,4016,4010,3736,0,0,0,21,0,-9999,-9999,0,8,228,231,223,985,2025-04-10,20250410T101559_20250410T101701_T32UNE,8,1744280767727
520,,96,2637,4108,3698,3028,2910,2934,3244,3492,3640,3928,3693,4173,0,0,0,43,0,-9999,-9999,0,8,255,255,255,1104,2025-04-10,20250410T101559_20250410T101701_T32UPD,6,1744280777042
521,,108,388,1650,791,417,690,385,1045,3143,3569,3776,3792,3922,0,0,0,0,0,-9999,-9999,0,4,46,72,41,1087,2025-04-10,20250410T101559_20250410T101701_T32UPE,1,1744280762646
522,,114,690,2901,2171,818,1134,1152,1867,3076,3392,3628,3591,3483,0,0,0,0,0,-9999,-9999,0,4,83,116,118,1165,2025-04-10,20250410T101559_20250410T101701_T32UPE,3,1744280762646
523,,96,3488,5355,4562,2850,3168,3312,4050,4765,5045,5028,5288,5382,0,0,0,0,0,-9999,-9999,0,5,255,255,255,787,2025-04-10,20250410T102701_20250410T103346_T32UND,8,1744281389076
